DATE,STATE,HIGH,LOW,AVG,T_YEAR
05/12/2020,North Carolina,5.0,0.5555555555555556,2.5185185185185186,0.5555555555555556
05/13/2020,North Carolina,9.2,0.9090909090909091,3.936363636363636,1.7
05/14/2020,North Carolina,6.222222222222222,0.0,2.346801346801347,0.8181818181818182
05/15/2020,North Carolina,8.090909090909092,0.36363636363636365,4.03030303030303,0.36363636363636365
05/16/2020,North Carolina,3.909090909090909,2.090909090909091,2.96969696969697,2.909090909090909
05/17/2020,North Carolina,7.7272727272727275,1.5454545454545454,4.060606060606061,1.5454545454545454
05/18/2020,North Carolina,7.818181818181818,0.8181818181818182,4.424242424242425,0.8181818181818182
05/19/2020,North Carolina,4.9,1.1818181818181819,3.0272727272727273,4.9
05/20/2020,North Carolina,6.454545454545454,2.6363636363636362,4.393939393939394,6.454545454545454
05/21/2020,North Carolina,3.1818181818181817,2.0,2.515151515151515,2.0
05/22/2020,North Carolina,9.181818181818182,0.09090909090909091,4.2727272727272725,0.09090909090909091
05/23/2020,North Carolina,4.636363636363637,0.0,2.303030303030303,0.0
05/24/2020,North Carolina,15.181818181818182,0.6363636363636364,5.878787878787879,1.8181818181818181
05/25/2020,North Carolina,8.181818181818182,4.818181818181818,6.333333333333333,4.818181818181818
05/26/2020,North Carolina,6.0,1.0909090909090908,2.757575757575758,1.1818181818181819
05/27/2020,North Carolina,7.454545454545454,0.36363636363636365,2.727272727272727,0.36363636363636365
05/28/2020,North Carolina,7.545454545454546,0.2727272727272727,4.83939393939394,0.2727272727272727
05/29/2020,North Carolina,12.909090909090908,0.5454545454545454,6.151515151515151,0.5454545454545454
05/30/2020,North Carolina,12.363636363636363,0.2727272727272727,6.575757575757575,0.2727272727272727
05/31/2020,North Carolina,3.0,0.2727272727272727,1.696969696969697,3.0
06/01/2020,North Carolina,6.2,0.45454545454545453,2.854545454545454,6.2
06/02/2020,North Carolina,3.1818181818181817,0.2,1.5606060606060606,1.3
06/03/2020,North Carolina,7.111111111111111,0.09090909090909091,4.279461279461279,7.111111111111111
06/04/2020,North Carolina,4.2727272727272725,2.2,2.957575757575757,2.4
06/05/2020,North Carolina,4.545454545454546,0.8,2.581818181818182,0.8
06/06/2020,North Carolina,3.272727272727273,1.1,1.9242424242424245,1.4
06/07/2020,North Carolina,4.363636363636363,0.4,2.321212121212121,0.4
06/08/2020,North Carolina,13.272727272727273,1.5,5.924242424242425,1.5
06/09/2020,North Carolina,2.5,0.8888888888888888,1.6962962962962962,0.8888888888888888
06/10/2020,North Carolina,3.4,0.1,1.4000000000000001,0.1
06/11/2020,North Carolina,5.2727272727272725,0.8888888888888888,2.5690235690235688,0.8888888888888888
06/12/2020,North Carolina,14.636363636363637,0.4444444444444444,7.451178451178451,0.4444444444444444
06/13/2020,North Carolina,4.818181818181818,0.18181818181818182,2.037037037037037,1.1111111111111112
06/14/2020,North Carolina,9.454545454545455,0.36363636363636365,3.7171717171717176,1.3333333333333333
06/15/2020,North Carolina,3.6363636363636362,0.45454545454545453,1.6636363636363634,0.9
06/16/2020,North Carolina,3.090909090909091,0.4,1.5272727272727273,0.4
06/17/2020,North Carolina,5.7,0.1,3.2999999999999994,0.1
06/18/2020,North Carolina,1.6,0.3,0.7666666666666666,0.4
06/19/2020,North Carolina,1.2727272727272727,0.4,0.7057239057239056,0.4444444444444444
06/20/2020,North Carolina,5.3,0.2727272727272727,2.1168350168350165,0.7777777777777778
06/21/2020,North Carolina,2.111111111111111,0.6363636363636364,1.5521885521885521,2.111111111111111
06/22/2020,North Carolina,3.6363636363636362,0.0,2.3973063973063975,3.5555555555555554
06/23/2020,North Carolina,3.1818181818181817,0.5454545454545454,1.6424242424242423,1.2
06/24/2020,North Carolina,6.181818181818182,0.9,2.8454545454545452,0.9
06/25/2020,North Carolina,1.8,0.36363636363636365,0.8424242424242424,1.8
06/26/2020,North Carolina,6.7272727272727275,2.090909090909091,3.939393939393939,3.0
06/27/2020,North Carolina,5.4,0.8181818181818182,3.557575757575758,5.4
06/28/2020,North Carolina,1.5454545454545454,0.8888888888888888,1.175084175084175,0.8888888888888888
06/29/2020,North Carolina,6.454545454545454,0.2222222222222222,2.8619528619528616,0.2222222222222222
06/30/2020,North Carolina,7.636363636363637,0.2727272727272727,2.96969696969697,1.0
07/01/2020,North Carolina,7.0,2.4,4.648484848484848,2.4
07/02/2020,North Carolina,6.454545454545454,0.8888888888888888,3.3265993265993266,0.8888888888888888
07/03/2020,North Carolina,9.090909090909092,0.75,3.7136363636363634,0.75
07/04/2020,North Carolina,7.7272727272727275,0.625,3.350757575757576,0.625
07/05/2020,North Carolina,3.6363636363636362,1.0,1.9264069264069263,1.1428571428571428
07/06/2020,North Carolina,4.545454545454546,2.272727272727273,3.272727272727273,3.0
07/07/2020,North Carolina,5.090909090909091,1.2222222222222223,2.983164983164983,1.2222222222222223
07/08/2020,North Carolina,5.181818181818182,0.6363636363636364,2.420875420875421,1.4444444444444444
07/09/2020,North Carolina,2.3636363636363638,0.5,1.1363636363636365,0.5
07/10/2020,North Carolina,3.25,0.2727272727272727,1.3863636363636365,3.25
07/11/2020,North Carolina,2.3636363636363638,1.0,1.5757575757575755,1.0
07/12/2020,North Carolina,3.5,1.0909090909090908,2.1553030303030303,1.875
07/13/2020,North Carolina,7.909090909090909,0.6363636363636364,3.515151515151515,2.0
07/14/2020,North Carolina,6.818181818181818,0.36363636363636365,2.6161616161616164,0.6666666666666666
07/15/2020,North Carolina,5.7272727272727275,1.5555555555555556,3.518518518518519,1.5555555555555556
07/16/2020,North Carolina,4.5,1.0,2.772727272727273,1.0
07/17/2020,North Carolina,5.545454545454546,1.3636363636363635,3.6734006734006734,4.111111111111111
07/18/2020,North Carolina,2.4444444444444446,1.0,1.614814814814815,2.4444444444444446
07/19/2020,North Carolina,10.1,2.1,5.288888888888889,3.6666666666666665
07/20/2020,North Carolina,4.4,1.2727272727272727,3.099242424242424,3.625
07/21/2020,North Carolina,7.0,0.18181818181818182,4.643939393939394,6.75
07/22/2020,North Carolina,8.125,4.181818181818182,5.920454545454544,8.125
07/24/2020,North Carolina,5.111111111111111,2.909090909090909,4.1067340067340075,5.111111111111111
07/25/2020,North Carolina,6.454545454545454,2.3333333333333335,3.929292929292929,2.3333333333333335
07/26/2020,North Carolina,8.090909090909092,1.7272727272727273,5.606060606060606,7.0
07/27/2020,North Carolina,4.777777777777778,2.0,3.016835016835017,4.777777777777778
07/28/2020,North Carolina,5.888888888888889,3.272727272727273,4.447811447811448,5.888888888888889
07/29/2020,North Carolina,2.909090909090909,0.8888888888888888,1.8956228956228955,1.8888888888888888
07/30/2020,North Carolina,4.454545454545454,1.5555555555555556,2.9033670033670034,1.5555555555555556
08/07/2020,North Carolina,2.0,1.4545454545454546,1.718181818181818,2.0
08/08/2020,North Carolina,2.7,0.2,1.4111111111111112,1.3333333333333333
08/09/2020,North Carolina,3.5555555555555554,0.7,2.3882154882154882,3.5555555555555554
08/10/2020,North Carolina,2.7,0.36363636363636365,1.2804713804713805,0.7777777777777778
08/11/2020,North Carolina,2.8181818181818183,0.8,1.7245791245791244,1.5555555555555556
08/12/2020,North Carolina,6.545454545454546,0.7,2.896632996632997,1.4444444444444444
08/13/2020,North Carolina,6.090909090909091,0.7777777777777778,2.88956228956229,0.7777777777777778
08/14/2020,North Carolina,1.4,0.7,1.1444444444444446,1.3333333333333333
08/15/2020,North Carolina,3.1,0.0,1.6333333333333335,0.0
08/16/2020,North Carolina,2.2,0.2,1.0592592592592593,0.7777777777777778
08/17/2020,North Carolina,7.0,0.8181818181818182,4.506060606060607,7.0
08/18/2020,North Carolina,2.909090909090909,1.2,2.073400673400674,2.111111111111111
08/19/2020,North Carolina,4.7272727272727275,0.8,2.4674242424242423,1.875
08/20/2020,North Carolina,4.0,1.2,2.325925925925926,1.7777777777777777
08/21/2020,North Carolina,4.818181818181818,1.7,2.802356902356902,1.8888888888888888
08/22/2020,North Carolina,3.5454545454545454,1.2222222222222223,2.5225589225589227,1.2222222222222223
08/23/2020,North Carolina,7.0,2.888888888888889,4.417508417508418,2.888888888888889
08/24/2020,North Carolina,9.8,2.2222222222222223,5.37104377104377,2.2222222222222223
08/25/2020,North Carolina,3.6,0.7777777777777778,2.5501683501683505,0.7777777777777778
08/26/2020,North Carolina,6.0,4.0,4.703703703703703,4.111111111111111
08/27/2020,North Carolina,4.75,1.8181818181818181,2.856060606060606,4.75
08/28/2020,North Carolina,3.888888888888889,0.09090909090909091,1.993265993265993,2.0
08/29/2020,North Carolina,4.2727272727272725,2.0,3.257575757575758,3.5
08/30/2020,North Carolina,5.545454545454546,1.0,2.723484848484849,1.625
08/31/2020,North Carolina,3.8181818181818183,1.8571428571428572,3.0251082251082253,1.8571428571428572
09/01/2020,North Carolina,3.8181818181818183,0.6,2.139393939393939,2.0
09/02/2020,North Carolina,5.9,1.4545454545454546,3.2292929292929293,2.3333333333333335
09/03/2020,North Carolina,3.3,0.375,2.1509259259259257,2.7777777777777777
09/04/2020,North Carolina,2.9,0.0,1.337037037037037,1.1111111111111112
09/05/2020,North Carolina,3.4,0.16666666666666666,1.5962962962962963,1.2222222222222223
09/06/2020,North Carolina,7.0,0.5,2.907407407407407,1.2222222222222223
09/07/2020,North Carolina,4.4,0.125,2.137962962962963,1.8888888888888888
09/08/2020,North Carolina,2.4,1.125,1.8046296296296296,1.8888888888888888
09/09/2020,North Carolina,1.7777777777777777,1.0,1.3842592592592593,1.375
09/10/2020,North Carolina,2.2222222222222223,0.25,1.3657407407407407,2.2222222222222223
09/11/2020,North Carolina,2.9,0.6,1.722222222222222,1.6666666666666667
09/12/2020,North Carolina,8.0,1.2222222222222223,3.592592592592593,1.5555555555555556
09/13/2020,North Carolina,8.2,1.25,4.224074074074074,3.2222222222222223
09/14/2020,North Carolina,5.333333333333333,0.0,2.7171717171717176,5.333333333333333
09/15/2020,North Carolina,2.6666666666666665,0.0,1.3888888888888886,2.6666666666666665
09/16/2020,North Carolina,2.0,0.0,1.0909090909090908,2.0
09/17/2020,North Carolina,4.7272727272727275,0.0,2.0202020202020203,1.3333333333333333
09/18/2020,North Carolina,3.8,0.1111111111111111,2.0006734006734006,0.1111111111111111
09/19/2020,North Carolina,5.454545454545454,0.42857142857142855,2.5906685906685905,1.8888888888888888
09/20/2020,North Carolina,5.363636363636363,0.7142857142857143,3.137085137085137,3.3333333333333335
09/21/2020,North Carolina,3.1818181818181817,0.5555555555555556,1.4362674362674361,0.5555555555555556
09/22/2020,North Carolina,1.1818181818181819,0.14285714285714285,0.5156325156325156,0.2222222222222222
09/23/2020,North Carolina,1.6363636363636365,0.1111111111111111,1.026936026936027,0.1111111111111111
09/24/2020,North Carolina,8.0,1.4444444444444444,3.814814814814815,1.4444444444444444
09/25/2020,North Carolina,10.333333333333334,0.1111111111111111,3.784511784511785,0.1111111111111111
09/26/2020,North Carolina,1.6363636363636365,0.1111111111111111,0.6936026936026937,0.1111111111111111
09/27/2020,North Carolina,0.8888888888888888,0.14285714285714285,0.4772486772486772,0.8888888888888888
09/28/2020,North Carolina,2.857142857142857,0.375,1.5925324675324675,0.375
09/29/2020,North Carolina,2.25,0.0,1.053030303030303,0.0
09/30/2020,North Carolina,5.75,0.2222222222222222,3.89983164983165,0.2222222222222222
10/01/2020,North Carolina,4.454545454545454,0.5,2.943181818181818,0.5
10/02/2020,North Carolina,2.0,0.125,1.3333333333333333,0.125
10/03/2020,North Carolina,2.8181818181818183,0.375,1.3560606060606062,0.875
10/04/2020,North Carolina,11.818181818181818,0.125,4.6893939393939394,2.125
10/05/2020,North Carolina,6.909090909090909,0.25,2.71969696969697,1.0
10/06/2020,North Carolina,9.444444444444445,1.8181818181818181,5.795875420875421,6.125
10/07/2020,North Carolina,9.666666666666666,0.25,3.5782828282828283,0.25
10/08/2020,North Carolina,9.11111111111111,0.5,3.3855218855218854,0.5
10/09/2020,North Carolina,5.888888888888889,0.5454545454545454,3.32996632996633,5.888888888888889
10/10/2020,North Carolina,7.333333333333333,0.09090909090909091,2.8451178451178447,1.1111111111111112
10/11/2020,North Carolina,2.0,0.7272727272727273,1.52020202020202,2.0
10/12/2020,North Carolina,2.6666666666666665,0.42857142857142855,1.7287157287157289,2.6666666666666665
10/13/2020,North Carolina,2.6666666666666665,0.1111111111111111,1.0168350168350166,0.1111111111111111
10/14/2020,North Carolina,6.777777777777778,1.5454545454545454,4.404040404040404,6.777777777777778
10/15/2020,North Carolina,2.727272727272727,0.25,1.2516835016835015,0.7777777777777778
10/16/2020,North Carolina,0.5,0.0,0.196969696969697,0.0
10/17/2020,North Carolina,3.111111111111111,0.0,1.2222222222222223,3.111111111111111
10/18/2020,North Carolina,6.444444444444445,1.8181818181818181,3.7542087542087543,3.0
10/19/2020,North Carolina,8.555555555555555,1.0909090909090908,3.715488215488216,8.555555555555555
10/20/2020,North Carolina,2.7777777777777777,0.0,1.0592592592592591,2.7777777777777777
10/21/2020,North Carolina,6.222222222222222,0.14285714285714285,4.0476190476190474,5.777777777777778
10/22/2020,North Carolina,7.222222222222222,0.0,3.883597883597884,7.222222222222222
10/23/2020,North Carolina,5.875,0.14285714285714285,2.3726190476190476,5.875
10/24/2020,North Carolina,6.090909090909091,2.4444444444444446,3.7022607022607024,2.4444444444444446
10/25/2020,North Carolina,4.571428571428571,1.4444444444444444,3.3386243386243386,1.4444444444444444
10/26/2020,North Carolina,16.625,2.1818181818181817,7.0837542087542085,2.4444444444444446
10/27/2020,North Carolina,6.222222222222222,0.0,2.195286195286195,6.222222222222222
10/28/2020,North Carolina,3.0,0.125,1.5601851851851851,1.5555555555555556
10/29/2020,North Carolina,1.75,0.1111111111111111,0.8627946127946129,1.75
10/30/2020,North Carolina,5.111111111111111,0.25,2.02037037037037,0.25
10/31/2020,North Carolina,2.857142857142857,0.0,1.0264550264550265,2.857142857142857
11/01/2020,North Carolina,1.5,0.4444444444444444,0.9481481481481481,1.5
11/02/2020,North Carolina,1.0,0.25,0.6759259259259259,0.25
11/03/2020,North Carolina,2.888888888888889,1.1428571428571428,1.7681577681577683,1.1428571428571428
11/04/2020,North Carolina,5.5,3.3333333333333335,4.500000000000001,4.666666666666667
11/05/2020,North Carolina,6.333333333333333,0.7,3.3027777777777776,2.875
11/06/2020,North Carolina,2.8181818181818183,1.2222222222222223,2.221801346801347,2.625
11/07/2020,North Carolina,11.0,3.125,6.641666666666667,3.125
11/08/2020,North Carolina,10.0,0.2727272727272727,4.590909090909091,3.5
11/09/2020,North Carolina,10.444444444444445,0.8,4.2064814814814815,1.375
11/10/2020,North Carolina,2.909090909090909,0.5,2.053030303030303,2.75
11/11/2020,North Carolina,5.142857142857143,0.625,3.316558441558442,0.625
11/12/2020,North Carolina,7.625,2.0,4.208333333333333,7.625
11/13/2020,North Carolina,1.0,0.0,0.3703703703703704,0.1111111111111111
11/14/2020,North Carolina,7.222222222222222,1.6,3.565740740740741,7.222222222222222
11/15/2020,North Carolina,8.7,0.1111111111111111,3.3006734006734004,0.1111111111111111
11/16/2020,North Carolina,1.8181818181818181,0.2222222222222222,0.8468013468013468,0.2222222222222222
11/17/2020,North Carolina,6.9,0.3333333333333333,2.714141414141414,0.3333333333333333
11/18/2020,North Carolina,7.9,0.3333333333333333,2.865656565656566,0.3333333333333333
11/19/2020,North Carolina,9.11111111111111,0.7272727272727273,4.046127946127946,9.11111111111111
11/20/2020,North Carolina,4.125,0.2,1.5628787878787878,4.125
11/21/2020,North Carolina,5.909090909090909,1.4,3.9780303030303035,4.625
11/22/2020,North Carolina,7.9,1.3636363636363635,4.712878787878788,4.875
11/23/2020,North Carolina,3.5,0.0,1.2878787878787878,0.0
11/24/2020,North Carolina,6.25,0.5454545454545454,2.465151515151515,6.25
11/25/2020,North Carolina,4.2,1.1818181818181819,2.710606060606061,2.75
11/26/2020,North Carolina,2.3,0.2222222222222222,1.5407407407407405,0.2222222222222222
11/27/2020,North Carolina,1.5454545454545454,0.1111111111111111,0.6521885521885522,0.1111111111111111
11/28/2020,North Carolina,0.3,0.0,0.17407407407407405,0.2222222222222222
11/29/2020,North Carolina,4.666666666666667,2.909090909090909,3.7252525252525253,4.666666666666667
11/30/2020,North Carolina,1.8888888888888888,0.6363636363636364,1.3417508417508417,1.8888888888888888
12/01/2020,North Carolina,3.0,0.3333333333333333,1.2323232323232325,0.3333333333333333
12/02/2020,North Carolina,3.6,0.0,1.3111111111111111,0.3333333333333333
12/03/2020,North Carolina,6.888888888888889,0.0,3.9629629629629632,6.888888888888889
12/04/2020,North Carolina,1.1111111111111112,0.5,0.7703703703703703,1.1111111111111112
12/05/2020,North Carolina,1.0,0.1,0.4407407407407407,0.2222222222222222
12/06/2020,North Carolina,2.8,0.6363636363636364,1.4787878787878785,1.0
12/07/2020,North Carolina,2.1,0.3333333333333333,1.4777777777777779,0.3333333333333333
12/08/2020,North Carolina,10.1,0.2222222222222222,3.774074074074074,0.2222222222222222
12/09/2020,North Carolina,11.714285714285714,1.0,5.052910052910053,2.4444444444444446
12/10/2020,North Carolina,7.666666666666667,0.8,3.255555555555556,7.666666666666667
12/11/2020,North Carolina,2.75,0.09090909090909091,1.6136363636363635,2.75
12/12/2020,North Carolina,10.1,0.4444444444444444,4.363299663299663,0.4444444444444444
12/13/2020,North Carolina,6.888888888888889,0.6363636363636364,3.286195286195286,2.3333333333333335
12/14/2020,North Carolina,2.7777777777777777,0.25,1.1001683501683501,0.25
12/15/2020,North Carolina,2.75,0.36363636363636365,1.8156565656565657,2.75
12/16/2020,North Carolina,1.0,0.0,0.48484848484848486,1.0
12/17/2020,North Carolina,0.6666666666666666,0.1111111111111111,0.3592592592592592,0.6666666666666666
12/18/2020,North Carolina,12.0,0.09090909090909091,4.0673400673400675,0.1111111111111111
12/19/2020,North Carolina,9.7,3.8181818181818183,6.6171717171717175,6.333333333333333
12/20/2020,North Carolina,6.636363636363637,0.6666666666666666,4.3010101010101005,0.6666666666666666
12/21/2020,North Carolina,1.6363636363636365,0.7777777777777778,1.2047138047138048,0.7777777777777778
12/22/2020,North Carolina,7.222222222222222,0.2,3.2013468013468014,7.222222222222222
12/23/2020,North Carolina,5.444444444444445,0.8,3.248148148148148,5.444444444444445
12/24/2020,North Carolina,2.0,0.1111111111111111,0.837037037037037,0.1111111111111111
12/25/2020,North Carolina,3.8,0.6666666666666666,2.1222222222222222,0.6666666666666666
12/26/2020,North Carolina,4.7,1.2222222222222223,3.0851851851851855,1.2222222222222223
12/27/2020,North Carolina,10.555555555555555,1.2222222222222223,4.95925925925926,10.555555555555555
12/28/2020,North Carolina,3.2,0.6,1.488888888888889,0.6666666666666666
12/29/2020,North Carolina,7.666666666666667,0.1,2.788888888888889,7.666666666666667
12/30/2020,North Carolina,12.333333333333334,0.3,4.577777777777778,12.333333333333334
12/31/2020,North Carolina,3.4,0.1,1.2777777777777777,0.3333333333333333
04/16/2020,North Carolina,8.090909090909092,0.2222222222222222,2.861952861952862,0.2222222222222222
04/17/2020,North Carolina,4.454545454545454,0.5454545454545454,2.0999999999999996,1.3
04/18/2020,North Carolina,3.3636363636363638,0.6,2.0484848484848484,0.6
04/19/2020,North Carolina,2.3,0.5,1.6303030303030301,2.3
04/20/2020,North Carolina,2.5,0.1,1.1090909090909091,0.1
04/21/2020,North Carolina,9.3,0.1,3.2545454545454544,0.1
04/29/2020,North Carolina,8.272727272727273,0.09090909090909091,2.854545454545455,0.2
07/23/2020,North Carolina,10.7,1.3636363636363635,5.3128787878787875,3.875
08/06/2020,North Carolina,2.2857142857142856,0.6,1.2346320346320347,2.2857142857142856
07/31/2020,North Carolina,12.333333333333334,0.9090909090909091,5.2020202020202015,12.333333333333334
08/01/2020,North Carolina,6.363636363636363,3.3333333333333335,4.398989898989899,3.3333333333333335
08/02/2020,North Carolina,2.8333333333333335,1.3,2.195959595959596,2.8333333333333335
08/05/2020,North Carolina,5.142857142857143,0.7272727272727273,2.4011544011544013,5.142857142857143
08/03/2020,North Carolina,1.4,0.2727272727272727,0.7797979797979798,1.4
08/04/2020,North Carolina,14.0,0.9090909090909091,6.006734006734007,14.0
01/01/2020,North Dakota,5.909090909090909,1.7692307692307692,3.687645687645688,3.3846153846153846
01/02/2020,North Dakota,5.2727272727272725,1.8461538461538463,3.116550116550117,1.8461538461538463
01/03/2020,North Dakota,4.153846153846154,1.5384615384615385,2.5641025641025643,2.0
01/04/2020,North Dakota,2.25,1.3333333333333333,1.7585470085470085,1.3333333333333333
01/05/2020,North Dakota,2.0,1.8333333333333333,1.9444444444444444,1.8333333333333333
01/06/2020,North Dakota,1.75,0.5,1.111111111111111,1.75
01/07/2020,North Dakota,4.166666666666667,2.3076923076923075,3.1025641025641026,4.166666666666667
01/08/2020,North Dakota,2.4615384615384617,0.8333333333333334,1.8760683760683763,2.3333333333333335
01/09/2020,North Dakota,5.6923076923076925,0.8333333333333334,2.7136752136752142,1.6153846153846154
01/10/2020,North Dakota,6.3,1.0,3.638461538461538,3.6153846153846154
01/11/2020,North Dakota,4.111111111111111,1.3076923076923077,2.421652421652422,1.8461538461538463
01/12/2020,North Dakota,6.6,1.7692307692307692,4.328205128205128,1.7692307692307692
01/13/2020,North Dakota,6.538461538461538,3.4,5.082051282051283,6.538461538461538
01/14/2020,North Dakota,5.090909090909091,2.8461538461538463,4.0345765345765345,4.166666666666667
01/15/2020,North Dakota,7.090909090909091,4.0,5.03030303030303,7.090909090909091
01/16/2020,North Dakota,3.75,0.8461538461538461,2.3987179487179486,3.75
01/17/2020,North Dakota,4.833333333333333,1.8181818181818181,3.3453768453768453,4.833333333333333
01/18/2020,North Dakota,3.5454545454545454,0.7692307692307693,2.0442890442890445,3.5454545454545454
01/19/2020,North Dakota,4.083333333333333,1.3846153846153846,2.6282051282051277,4.083333333333333
01/20/2020,North Dakota,3.0833333333333335,0.5384615384615384,2.123931623931624,2.75
01/21/2020,North Dakota,7.230769230769231,0.4166666666666667,3.0769230769230766,1.5833333333333333
01/22/2020,North Dakota,8.615384615384615,0.75,5.482905982905983,7.083333333333333
01/23/2020,North Dakota,9.76923076923077,2.25,5.228632478632479,2.25
01/24/2020,North Dakota,5.384615384615385,1.4615384615384615,3.30982905982906,3.0833333333333335
01/25/2020,North Dakota,5.153846153846154,0.6923076923076923,2.6153846153846154,2.0
01/26/2020,North Dakota,6.769230769230769,1.6153846153846154,3.6837606837606836,2.6666666666666665
01/27/2020,North Dakota,5.230769230769231,2.0833333333333335,4.104700854700854,2.0833333333333335
01/28/2020,North Dakota,8.846153846153847,1.5833333333333333,4.348290598290599,1.5833333333333333
01/29/2020,North Dakota,9.307692307692308,2.1538461538461537,5.126068376068376,3.9166666666666665
01/30/2020,North Dakota,5.538461538461538,1.4615384615384615,4.083333333333333,5.25
01/31/2020,North Dakota,14.75,0.8461538461538461,5.782051282051282,1.75
02/01/2020,North Dakota,6.333333333333333,1.7692307692307692,3.4508547008547006,2.25
02/02/2020,North Dakota,8.153846153846153,1.7692307692307692,3.9465811965811963,1.9166666666666667
02/03/2020,North Dakota,6.538461538461538,2.0833333333333335,4.053418803418803,2.0833333333333335
02/04/2020,North Dakota,4.0,1.7692307692307692,3.006410256410257,3.25
02/05/2020,North Dakota,5.083333333333333,0.38461538461538464,1.9893162393162391,0.5
02/06/2020,North Dakota,4.9,1.25,2.767948717948718,1.25
02/07/2020,North Dakota,9.076923076923077,2.8181818181818183,5.242812742812743,3.8333333333333335
02/08/2020,North Dakota,8.23076923076923,1.0833333333333333,5.4893162393162385,1.0833333333333333
02/09/2020,North Dakota,5.166666666666667,2.769230769230769,3.6452991452991452,3.0
02/10/2020,North Dakota,2.6666666666666665,0.9230769230769231,2.0753690753690752,2.6666666666666665
02/11/2020,North Dakota,5.75,1.1538461538461537,3.051282051282051,2.25
02/12/2020,North Dakota,8.153846153846153,3.3636363636363638,5.710955710955711,5.615384615384615
02/13/2020,North Dakota,7.3076923076923075,0.9090909090909091,4.585081585081585,5.538461538461538
02/14/2020,North Dakota,9.076923076923077,1.5384615384615385,4.371794871794871,1.5384615384615385
02/15/2020,North Dakota,5.076923076923077,2.3076923076923075,3.4615384615384612,2.3076923076923075
02/16/2020,North Dakota,3.076923076923077,0.75,1.7628205128205128,3.076923076923077
02/17/2020,North Dakota,4.384615384615385,1.5384615384615385,3.1965811965811963,4.384615384615385
02/18/2020,North Dakota,3.6923076923076925,1.8333333333333333,2.73931623931624,3.6923076923076925
02/19/2020,North Dakota,4.769230769230769,1.8461538461538463,3.0839160839160837,4.769230769230769
02/20/2020,North Dakota,3.1538461538461537,1.0,2.324009324009324,1.0
02/21/2020,North Dakota,5.923076923076923,2.5454545454545454,3.8228438228438226,3.0
02/22/2020,North Dakota,3.1538461538461537,1.0,2.205128205128205,3.1538461538461537
02/23/2020,North Dakota,6.076923076923077,1.4615384615384615,3.5961538461538463,1.4615384615384615
02/24/2020,North Dakota,9.076923076923077,1.5384615384615385,4.427350427350427,1.5384615384615385
02/25/2020,North Dakota,10.153846153846153,1.6153846153846154,4.974358974358974,1.6153846153846154
02/26/2020,North Dakota,6.923076923076923,1.6923076923076923,3.5128205128205128,1.9230769230769231
02/27/2020,North Dakota,3.8461538461538463,1.4615384615384615,2.871794871794872,1.4615384615384615
02/28/2020,North Dakota,7.538461538461538,4.076923076923077,5.871794871794871,7.538461538461538
02/29/2020,North Dakota,1.1538461538461537,1.1538461538461537,0.3846153846153846,1.1538461538461537
03/01/2020,North Dakota,6.6923076923076925,2.230769230769231,4.4743589743589745,2.230769230769231
03/02/2020,North Dakota,7.153846153846154,1.6666666666666667,3.8632478632478633,2.769230769230769
03/03/2020,North Dakota,3.4545454545454546,1.0833333333333333,2.3074980574980573,2.3846153846153846
03/04/2020,North Dakota,4.384615384615385,0.5833333333333334,2.194444444444444,1.6153846153846154
03/05/2020,North Dakota,5.166666666666667,2.8333333333333335,4.128205128205129,2.8333333333333335
03/06/2020,North Dakota,7.769230769230769,3.0833333333333335,5.79933954933955,3.0833333333333335
03/07/2020,North Dakota,5.0,1.9230769230769231,3.057692307692308,2.25
03/08/2020,North Dakota,10.272727272727273,2.8333333333333335,5.548174048174048,2.8333333333333335
03/09/2020,North Dakota,9.153846153846153,4.153846153846154,5.981351981351981,4.153846153846154
03/10/2020,North Dakota,7.2727272727272725,1.3076923076923077,4.347319347319347,1.3076923076923077
03/11/2020,North Dakota,3.909090909090909,2.230769230769231,2.9953379953379957,2.8461538461538463
03/12/2020,North Dakota,5.7272727272727275,1.1538461538461537,2.9603729603729607,2.0
03/13/2020,North Dakota,9.923076923076923,1.9090909090909092,4.764568764568764,2.4615384615384617
03/14/2020,North Dakota,10.615384615384615,1.8461538461538463,5.911421911421911,1.8461538461538463
03/15/2020,North Dakota,5.153846153846154,1.0909090909090908,2.6713286713286712,1.7692307692307692
03/16/2020,North Dakota,4.769230769230769,1.7272727272727273,2.9860139860139863,2.4615384615384617
03/17/2020,North Dakota,5.153846153846154,2.923076923076923,4.328671328671329,2.923076923076923
03/18/2020,North Dakota,5.538461538461538,0.8461538461538461,3.0069930069930066,0.8461538461538461
03/19/2020,North Dakota,4.538461538461538,0.7272727272727273,2.191142191142191,1.3076923076923077
03/20/2020,North Dakota,4.461538461538462,1.4545454545454546,3.0745920745920743,4.461538461538462
03/21/2020,North Dakota,4.153846153846154,2.0,2.9846153846153847,2.0
03/22/2020,North Dakota,7.230769230769231,0.6363636363636364,3.4685314685314688,7.230769230769231
03/23/2020,North Dakota,3.1538461538461537,0.1,1.751282051282051,2.0
03/24/2020,North Dakota,5.076923076923077,0.0,1.8205128205128205,5.076923076923077
03/25/2020,North Dakota,5.461538461538462,1.2307692307692308,2.697435897435897,5.461538461538462
03/26/2020,North Dakota,6.615384615384615,2.3076923076923075,4.641025641025641,6.615384615384615
