DATE,STATE,STATE_CODE,AQS_PARAMETER_DESC,DAILY_AQI_VALUE
12/03/2019,New York,36,PM2.5 - Local Conditions,20.666666666666668
12/04/2019,New York,36,PM2.5 - Local Conditions,38.766666666666666
12/06/2019,New York,36,PM2.5 - Local Conditions,26.344827586206897
12/07/2019,New York,36,PM2.5 - Local Conditions,23.655172413793103
12/09/2019,New York,36,PM2.5 - Local Conditions,22.96551724137931
12/10/2019,New York,36,PM2.5 - Local Conditions,34.51724137931034
12/12/2019,New York,36,PM2.5 - Local Conditions,33.62068965517241
12/13/2019,New York,36,PM2.5 - Local Conditions,34.035714285714285
12/15/2019,New York,36,PM2.5 - Local Conditions,28.551724137931036
12/16/2019,New York,36,PM2.5 - Local Conditions,30.862068965517242
12/18/2019,New York,36,PM2.5 - Local Conditions,28.379310344827587
12/19/2019,New York,36,PM2.5 - Local Conditions,32.62068965517241
12/21/2019,New York,36,PM2.5 - Local Conditions,44.827586206896555
12/22/2019,New York,36,PM2.5 - Local Conditions,59.48275862068966
12/24/2019,New York,36,PM2.5 - Local Conditions,35.0
12/25/2019,New York,36,PM2.5 - Local Conditions,46.266666666666666
12/27/2019,New York,36,PM2.5 - Local Conditions,43.766666666666666
12/28/2019,New York,36,PM2.5 - Local Conditions,50.607142857142854
12/30/2019,New York,36,PM2.5 - Local Conditions,15.642857142857142
12/31/2019,New York,36,PM2.5 - Local Conditions,24.821428571428573
01/02/2018,New York,36,PM2.5 - Local Conditions,36.10204081632653
01/05/2018,New York,36,PM2.5 - Local Conditions,24.666666666666668
01/08/2018,New York,36,PM2.5 - Local Conditions,46.6
01/11/2018,New York,36,PM2.5 - Local Conditions,49.73913043478261
01/14/2018,New York,36,PM2.5 - Local Conditions,26.0
01/17/2018,New York,36,PM2.5 - Local Conditions,52.61702127659574
01/20/2018,New York,36,PM2.5 - Local Conditions,44.78431372549019
01/23/2018,New York,36,PM2.5 - Local Conditions,27.9375
01/26/2018,New York,36,PM2.5 - Local Conditions,31.50980392156863
01/29/2018,New York,36,PM2.5 - Local Conditions,30.644444444444446
02/01/2018,New York,36,PM2.5 - Local Conditions,39.666666666666664
02/04/2018,New York,36,PM2.5 - Local Conditions,27.125
02/07/2018,New York,36,PM2.5 - Local Conditions,41.16
02/10/2018,New York,36,PM2.5 - Local Conditions,55.020833333333336
02/13/2018,New York,36,PM2.5 - Local Conditions,29.71153846153846
02/16/2018,New York,36,PM2.5 - Local Conditions,32.708333333333336
02/19/2018,New York,36,PM2.5 - Local Conditions,33.72549019607843
02/22/2018,New York,36,PM2.5 - Local Conditions,16.152173913043477
02/25/2018,New York,36,PM2.5 - Local Conditions,20.725490196078432
02/28/2018,New York,36,PM2.5 - Local Conditions,29.25
03/03/2018,New York,36,PM2.5 - Local Conditions,16.958333333333332
03/06/2018,New York,36,PM2.5 - Local Conditions,21.133333333333333
03/09/2018,New York,36,PM2.5 - Local Conditions,21.62
03/12/2018,New York,36,PM2.5 - Local Conditions,22.0
03/15/2018,New York,36,PM2.5 - Local Conditions,27.897959183673468
03/18/2018,New York,36,PM2.5 - Local Conditions,18.4
03/21/2018,New York,36,PM2.5 - Local Conditions,19.24
03/24/2018,New York,36,PM2.5 - Local Conditions,15.4
03/27/2018,New York,36,PM2.5 - Local Conditions,22.22
03/30/2018,New York,36,PM2.5 - Local Conditions,32.5
04/02/2018,New York,36,PM2.5 - Local Conditions,23.32
04/05/2018,New York,36,PM2.5 - Local Conditions,16.893617021276597
04/08/2018,New York,36,PM2.5 - Local Conditions,14.86
04/11/2018,New York,36,PM2.5 - Local Conditions,36.32608695652174
04/14/2018,New York,36,PM2.5 - Local Conditions,38.979166666666664
04/17/2018,New York,36,PM2.5 - Local Conditions,9.954545454545455
04/20/2018,New York,36,PM2.5 - Local Conditions,13.0
04/23/2018,New York,36,PM2.5 - Local Conditions,35.71111111111111
04/26/2018,New York,36,PM2.5 - Local Conditions,14.22
04/29/2018,New York,36,PM2.5 - Local Conditions,12.955555555555556
05/02/2018,New York,36,PM2.5 - Local Conditions,42.6875
05/05/2018,New York,36,PM2.5 - Local Conditions,21.363636363636363
05/08/2018,New York,36,PM2.5 - Local Conditions,24.647058823529413
05/11/2018,New York,36,PM2.5 - Local Conditions,14.804347826086957
05/14/2018,New York,36,PM2.5 - Local Conditions,22.382978723404257
05/17/2018,New York,36,PM2.5 - Local Conditions,35.72093023255814
05/20/2018,New York,36,PM2.5 - Local Conditions,17.5531914893617
05/23/2018,New York,36,PM2.5 - Local Conditions,26.22222222222222
05/26/2018,New York,36,PM2.5 - Local Conditions,53.4375
05/29/2018,New York,36,PM2.5 - Local Conditions,43.44186046511628
06/01/2018,New York,36,PM2.5 - Local Conditions,34.5
06/04/2018,New York,36,PM2.5 - Local Conditions,11.977272727272727
06/07/2018,New York,36,PM2.5 - Local Conditions,18.591836734693878
06/10/2018,New York,36,PM2.5 - Local Conditions,22.795454545454547
06/13/2018,New York,36,PM2.5 - Local Conditions,27.958333333333332
06/16/2018,New York,36,PM2.5 - Local Conditions,28.152173913043477
06/19/2018,New York,36,PM2.5 - Local Conditions,19.170212765957448
06/22/2018,New York,36,PM2.5 - Local Conditions,22.5
06/25/2018,New York,36,PM2.5 - Local Conditions,14.244897959183673
06/28/2018,New York,36,PM2.5 - Local Conditions,26.933333333333334
07/01/2018,New York,36,PM2.5 - Local Conditions,63.46938775510204
07/04/2018,New York,36,PM2.5 - Local Conditions,52.06666666666667
07/07/2018,New York,36,PM2.5 - Local Conditions,11.755102040816327
07/10/2018,New York,36,PM2.5 - Local Conditions,41.30434782608695
07/13/2018,New York,36,PM2.5 - Local Conditions,36.38775510204081
07/16/2018,New York,36,PM2.5 - Local Conditions,52.0
07/19/2018,New York,36,PM2.5 - Local Conditions,19.333333333333332
07/22/2018,New York,36,PM2.5 - Local Conditions,17.377777777777776
07/25/2018,New York,36,PM2.5 - Local Conditions,19.847826086956523
07/28/2018,New York,36,PM2.5 - Local Conditions,31.59090909090909
07/31/2018,New York,36,PM2.5 - Local Conditions,28.659574468085108
08/03/2018,New York,36,PM2.5 - Local Conditions,26.044444444444444
08/06/2018,New York,36,PM2.5 - Local Conditions,57.714285714285715
08/09/2018,New York,36,PM2.5 - Local Conditions,38.977777777777774
08/12/2018,New York,36,PM2.5 - Local Conditions,25.851063829787233
08/15/2018,New York,36,PM2.5 - Local Conditions,54.72093023255814
08/18/2018,New York,36,PM2.5 - Local Conditions,30.956521739130434
08/21/2018,New York,36,PM2.5 - Local Conditions,17.26086956521739
08/24/2018,New York,36,PM2.5 - Local Conditions,44.333333333333336
08/27/2018,New York,36,PM2.5 - Local Conditions,62.04761904761905
08/30/2018,New York,36,PM2.5 - Local Conditions,25.19148936170213
09/02/2018,New York,36,PM2.5 - Local Conditions,27.31111111111111
09/05/2018,New York,36,PM2.5 - Local Conditions,41.645833333333336
09/08/2018,New York,36,PM2.5 - Local Conditions,16.043478260869566
09/11/2018,New York,36,PM2.5 - Local Conditions,22.66
09/14/2018,New York,36,PM2.5 - Local Conditions,14.673913043478262
09/17/2018,New York,36,PM2.5 - Local Conditions,20.3125
09/20/2018,New York,36,PM2.5 - Local Conditions,14.355555555555556
09/23/2018,New York,36,PM2.5 - Local Conditions,15.25531914893617
09/26/2018,New York,36,PM2.5 - Local Conditions,21.477272727272727
09/29/2018,New York,36,PM2.5 - Local Conditions,18.652173913043477
10/02/2018,New York,36,PM2.5 - Local Conditions,27.976744186046513
10/05/2018,New York,36,PM2.5 - Local Conditions,13.551020408163266
10/08/2018,New York,36,PM2.5 - Local Conditions,25.444444444444443
10/11/2018,New York,36,PM2.5 - Local Conditions,16.46808510638298
10/14/2018,New York,36,PM2.5 - Local Conditions,21.40909090909091
10/17/2018,New York,36,PM2.5 - Local Conditions,18.0
10/20/2018,New York,36,PM2.5 - Local Conditions,21.177777777777777
10/23/2018,New York,36,PM2.5 - Local Conditions,24.26
10/26/2018,New York,36,PM2.5 - Local Conditions,17.73170731707317
10/29/2018,New York,36,PM2.5 - Local Conditions,16.80851063829787
11/01/2018,New York,36,PM2.5 - Local Conditions,38.48888888888889
11/04/2018,New York,36,PM2.5 - Local Conditions,16.591836734693878
11/07/2018,New York,36,PM2.5 - Local Conditions,18.86046511627907
11/10/2018,New York,36,PM2.5 - Local Conditions,16.0
11/13/2018,New York,36,PM2.5 - Local Conditions,26.68888888888889
11/16/2018,New York,36,PM2.5 - Local Conditions,19.770833333333332
11/19/2018,New York,36,PM2.5 - Local Conditions,50.42857142857143
11/22/2018,New York,36,PM2.5 - Local Conditions,14.6875
11/25/2018,New York,36,PM2.5 - Local Conditions,31.068181818181817
11/28/2018,New York,36,PM2.5 - Local Conditions,11.02
12/01/2018,New York,36,PM2.5 - Local Conditions,39.31111111111111
12/04/2018,New York,36,PM2.5 - Local Conditions,13.673913043478262
12/07/2018,New York,36,PM2.5 - Local Conditions,22.347826086956523
12/10/2018,New York,36,PM2.5 - Local Conditions,41.8
12/13/2018,New York,36,PM2.5 - Local Conditions,49.30434782608695
12/16/2018,New York,36,PM2.5 - Local Conditions,28.26530612244898
12/19/2018,New York,36,PM2.5 - Local Conditions,37.25
12/22/2018,New York,36,PM2.5 - Local Conditions,22.62
12/25/2018,New York,36,PM2.5 - Local Conditions,22.95744680851064
12/28/2018,New York,36,PM2.5 - Local Conditions,22.76
12/31/2018,New York,36,PM2.5 - Local Conditions,40.340425531914896
01/01/2018,New York,36,PM2.5 - Local Conditions,33.37931034482759
01/03/2018,New York,36,PM2.5 - Local Conditions,48.758620689655174
01/04/2018,New York,36,PM2.5 - Local Conditions,36.833333333333336
01/06/2018,New York,36,PM2.5 - Local Conditions,32.724137931034484
01/07/2018,New York,36,PM2.5 - Local Conditions,35.89655172413793
01/09/2018,New York,36,PM2.5 - Local Conditions,50.93333333333333
01/10/2018,New York,36,PM2.5 - Local Conditions,43.56666666666667
01/12/2018,New York,36,PM2.5 - Local Conditions,20.866666666666667
01/13/2018,New York,36,PM2.5 - Local Conditions,26.533333333333335
01/15/2018,New York,36,PM2.5 - Local Conditions,34.58620689655172
01/16/2018,New York,36,PM2.5 - Local Conditions,50.7
01/18/2018,New York,36,PM2.5 - Local Conditions,51.2
01/19/2018,New York,36,PM2.5 - Local Conditions,55.483870967741936
01/21/2018,New York,36,PM2.5 - Local Conditions,57.63333333333333
01/22/2018,New York,36,PM2.5 - Local Conditions,59.4
01/24/2018,New York,36,PM2.5 - Local Conditions,24.29032258064516
01/25/2018,New York,36,PM2.5 - Local Conditions,24.258064516129032
01/27/2018,New York,36,PM2.5 - Local Conditions,36.6
01/28/2018,New York,36,PM2.5 - Local Conditions,39.56666666666667
01/30/2018,New York,36,PM2.5 - Local Conditions,28.06896551724138
01/31/2018,New York,36,PM2.5 - Local Conditions,23.466666666666665
02/02/2018,New York,36,PM2.5 - Local Conditions,26.806451612903224
02/03/2018,New York,36,PM2.5 - Local Conditions,28.774193548387096
02/05/2018,New York,36,PM2.5 - Local Conditions,28.8
02/06/2018,New York,36,PM2.5 - Local Conditions,39.74193548387097
02/08/2018,New York,36,PM2.5 - Local Conditions,38.43333333333333
02/09/2018,New York,36,PM2.5 - Local Conditions,50.064516129032256
02/11/2018,New York,36,PM2.5 - Local Conditions,35.74193548387097
02/12/2018,New York,36,PM2.5 - Local Conditions,32.03448275862069
02/14/2018,New York,36,PM2.5 - Local Conditions,42.61290322580645
02/15/2018,New York,36,PM2.5 - Local Conditions,44.93333333333333
02/17/2018,New York,36,PM2.5 - Local Conditions,22.741935483870968
02/18/2018,New York,36,PM2.5 - Local Conditions,39.354838709677416
02/20/2018,New York,36,PM2.5 - Local Conditions,41.56666666666667
02/21/2018,New York,36,PM2.5 - Local Conditions,35.63333333333333
02/23/2018,New York,36,PM2.5 - Local Conditions,16.866666666666667
02/24/2018,New York,36,PM2.5 - Local Conditions,24.6
02/26/2018,New York,36,PM2.5 - Local Conditions,28.06896551724138
02/27/2018,New York,36,PM2.5 - Local Conditions,23.115384615384617
03/01/2018,New York,36,PM2.5 - Local Conditions,37.2962962962963
03/02/2018,New York,36,PM2.5 - Local Conditions,16.962962962962962
03/04/2018,New York,36,PM2.5 - Local Conditions,12.25
03/05/2018,New York,36,PM2.5 - Local Conditions,14.642857142857142
03/07/2018,New York,36,PM2.5 - Local Conditions,16.14814814814815
03/08/2018,New York,36,PM2.5 - Local Conditions,18.428571428571427
03/10/2018,New York,36,PM2.5 - Local Conditions,17.733333333333334
03/11/2018,New York,36,PM2.5 - Local Conditions,18.333333333333332
03/13/2018,New York,36,PM2.5 - Local Conditions,16.6
03/14/2018,New York,36,PM2.5 - Local Conditions,16.466666666666665
03/16/2018,New York,36,PM2.5 - Local Conditions,25.933333333333334
03/17/2018,New York,36,PM2.5 - Local Conditions,18.833333333333332
03/19/2018,New York,36,PM2.5 - Local Conditions,19.433333333333334
03/20/2018,New York,36,PM2.5 - Local Conditions,19.344827586206897
03/22/2018,New York,36,PM2.5 - Local Conditions,19.4
03/23/2018,New York,36,PM2.5 - Local Conditions,18.517241379310345
03/25/2018,New York,36,PM2.5 - Local Conditions,19.689655172413794
03/26/2018,New York,36,PM2.5 - Local Conditions,23.555555555555557
03/28/2018,New York,36,PM2.5 - Local Conditions,33.86206896551724
03/29/2018,New York,36,PM2.5 - Local Conditions,38.03333333333333
03/31/2018,New York,36,PM2.5 - Local Conditions,12.733333333333333
04/01/2018,New York,36,PM2.5 - Local Conditions,16.8
04/03/2018,New York,36,PM2.5 - Local Conditions,18.06896551724138
04/04/2018,New York,36,PM2.5 - Local Conditions,19.586206896551722
04/06/2018,New York,36,PM2.5 - Local Conditions,29.0
04/07/2018,New York,36,PM2.5 - Local Conditions,14.133333333333333
04/09/2018,New York,36,PM2.5 - Local Conditions,17.6
04/10/2018,New York,36,PM2.5 - Local Conditions,28.344827586206897
04/12/2018,New York,36,PM2.5 - Local Conditions,46.53333333333333
04/13/2018,New York,36,PM2.5 - Local Conditions,47.285714285714285
04/15/2018,New York,36,PM2.5 - Local Conditions,13.964285714285714
04/16/2018,New York,36,PM2.5 - Local Conditions,9.96
04/18/2018,New York,36,PM2.5 - Local Conditions,13.89655172413793
04/19/2018,New York,36,PM2.5 - Local Conditions,17.0
04/21/2018,New York,36,PM2.5 - Local Conditions,16.03448275862069
04/22/2018,New York,36,PM2.5 - Local Conditions,19.166666666666668
04/24/2018,New York,36,PM2.5 - Local Conditions,20.464285714285715
04/25/2018,New York,36,PM2.5 - Local Conditions,12.166666666666666
04/27/2018,New York,36,PM2.5 - Local Conditions,19.533333333333335
04/28/2018,New York,36,PM2.5 - Local Conditions,26.82758620689655
04/30/2018,New York,36,PM2.5 - Local Conditions,13.74074074074074
05/01/2018,New York,36,PM2.5 - Local Conditions,32.57692307692308
05/03/2018,New York,36,PM2.5 - Local Conditions,43.89655172413793
05/04/2018,New York,36,PM2.5 - Local Conditions,37.241379310344826
05/06/2018,New York,36,PM2.5 - Local Conditions,27.285714285714285
05/07/2018,New York,36,PM2.5 - Local Conditions,20.833333333333332
05/09/2018,New York,36,PM2.5 - Local Conditions,28.3
05/10/2018,New York,36,PM2.5 - Local Conditions,18.275862068965516
05/12/2018,New York,36,PM2.5 - Local Conditions,16.533333333333335
05/13/2018,New York,36,PM2.5 - Local Conditions,10.137931034482758
05/15/2018,New York,36,PM2.5 - Local Conditions,36.17857142857143
05/16/2018,New York,36,PM2.5 - Local Conditions,24.14814814814815
05/18/2018,New York,36,PM2.5 - Local Conditions,16.137931034482758
05/19/2018,New York,36,PM2.5 - Local Conditions,10.392857142857142
05/21/2018,New York,36,PM2.5 - Local Conditions,17.964285714285715
05/22/2018,New York,36,PM2.5 - Local Conditions,24.620689655172413
05/24/2018,New York,36,PM2.5 - Local Conditions,30.896551724137932
05/25/2018,New York,36,PM2.5 - Local Conditions,47.0
05/27/2018,New York,36,PM2.5 - Local Conditions,29.642857142857142
05/28/2018,New York,36,PM2.5 - Local Conditions,19.37037037037037
05/30/2018,New York,36,PM2.5 - Local Conditions,22.51851851851852
05/31/2018,New York,36,PM2.5 - Local Conditions,18.413793103448278
06/02/2018,New York,36,PM2.5 - Local Conditions,23.655172413793103
06/03/2018,New York,36,PM2.5 - Local Conditions,10.344827586206897
06/05/2018,New York,36,PM2.5 - Local Conditions,13.607142857142858
06/06/2018,New York,36,PM2.5 - Local Conditions,13.25925925925926
06/08/2018,New York,36,PM2.5 - Local Conditions,29.620689655172413
06/09/2018,New York,36,PM2.5 - Local Conditions,30.5
06/11/2018,New York,36,PM2.5 - Local Conditions,15.206896551724139
06/12/2018,New York,36,PM2.5 - Local Conditions,16.607142857142858
06/14/2018,New York,36,PM2.5 - Local Conditions,12.448275862068966
06/15/2018,New York,36,PM2.5 - Local Conditions,12.068965517241379
06/17/2018,New York,36,PM2.5 - Local Conditions,40.766666666666666
06/18/2018,New York,36,PM2.5 - Local Conditions,52.46666666666667
06/20/2018,New York,36,PM2.5 - Local Conditions,19.75862068965517
06/21/2018,New York,36,PM2.5 - Local Conditions,26.571428571428573
06/23/2018,New York,36,PM2.5 - Local Conditions,15.266666666666667
06/24/2018,New York,36,PM2.5 - Local Conditions,27.379310344827587
06/26/2018,New York,36,PM2.5 - Local Conditions,12.758620689655173
06/27/2018,New York,36,PM2.5 - Local Conditions,12.892857142857142
06/29/2018,New York,36,PM2.5 - Local Conditions,31.333333333333332
06/30/2018,New York,36,PM2.5 - Local Conditions,44.107142857142854
07/02/2018,New York,36,PM2.5 - Local Conditions,62.925925925925924
07/03/2018,New York,36,PM2.5 - Local Conditions,43.8
07/05/2018,New York,36,PM2.5 - Local Conditions,27.142857142857142
07/06/2018,New York,36,PM2.5 - Local Conditions,13.035714285714286
07/08/2018,New York,36,PM2.5 - Local Conditions,18.321428571428573
07/09/2018,New York,36,PM2.5 - Local Conditions,25.689655172413794
07/11/2018,New York,36,PM2.5 - Local Conditions,33.62068965517241
07/12/2018,New York,36,PM2.5 - Local Conditions,29.642857142857142
07/14/2018,New York,36,PM2.5 - Local Conditions,41.41379310344828
07/15/2018,New York,36,PM2.5 - Local Conditions,37.857142857142854
07/17/2018,New York,36,PM2.5 - Local Conditions,29.620689655172413
07/18/2018,New York,36,PM2.5 - Local Conditions,16.413793103448278
07/20/2018,New York,36,PM2.5 - Local Conditions,22.0
07/21/2018,New York,36,PM2.5 - Local Conditions,14.655172413793103
07/23/2018,New York,36,PM2.5 - Local Conditions,19.892857142857142
07/24/2018,New York,36,PM2.5 - Local Conditions,15.37037037037037
07/26/2018,New York,36,PM2.5 - Local Conditions,23.703703703703702
07/27/2018,New York,36,PM2.5 - Local Conditions,36.76923076923077
07/29/2018,New York,36,PM2.5 - Local Conditions,20.814814814814813
07/30/2018,New York,36,PM2.5 - Local Conditions,26.928571428571427
08/01/2018,New York,36,PM2.5 - Local Conditions,23.96153846153846
08/02/2018,New York,36,PM2.5 - Local Conditions,25.24137931034483
08/04/2018,New York,36,PM2.5 - Local Conditions,18.714285714285715
08/05/2018,New York,36,PM2.5 - Local Conditions,43.0
08/07/2018,New York,36,PM2.5 - Local Conditions,47.07142857142857
08/08/2018,New York,36,PM2.5 - Local Conditions,37.55172413793103
08/10/2018,New York,36,PM2.5 - Local Conditions,43.42857142857143
08/11/2018,New York,36,PM2.5 - Local Conditions,28.607142857142858
08/13/2018,New York,36,PM2.5 - Local Conditions,17.59259259259259
08/14/2018,New York,36,PM2.5 - Local Conditions,21.076923076923077
08/16/2018,New York,36,PM2.5 - Local Conditions,68.25925925925925
08/17/2018,New York,36,PM2.5 - Local Conditions,60.18518518518518
08/19/2018,New York,36,PM2.5 - Local Conditions,18.413793103448278
08/20/2018,New York,36,PM2.5 - Local Conditions,17.14814814814815
08/22/2018,New York,36,PM2.5 - Local Conditions,23.714285714285715
08/23/2018,New York,36,PM2.5 - Local Conditions,27.74074074074074
08/25/2018,New York,36,PM2.5 - Local Conditions,31.428571428571427
08/26/2018,New York,36,PM2.5 - Local Conditions,37.370370370370374
08/28/2018,New York,36,PM2.5 - Local Conditions,72.5925925925926
08/29/2018,New York,36,PM2.5 - Local Conditions,54.54545454545455
08/31/2018,New York,36,PM2.5 - Local Conditions,15.793103448275861
09/01/2018,New York,36,PM2.5 - Local Conditions,18.93103448275862
09/03/2018,New York,36,PM2.5 - Local Conditions,34.642857142857146
09/04/2018,New York,36,PM2.5 - Local Conditions,26.607142857142858
09/06/2018,New York,36,PM2.5 - Local Conditions,38.07142857142857
09/07/2018,New York,36,PM2.5 - Local Conditions,18.379310344827587
09/09/2018,New York,36,PM2.5 - Local Conditions,9.241379310344827
09/10/2018,New York,36,PM2.5 - Local Conditions,4.068965517241379
09/12/2018,New York,36,PM2.5 - Local Conditions,19.615384615384617
09/13/2018,New York,36,PM2.5 - Local Conditions,10.172413793103448
09/15/2018,New York,36,PM2.5 - Local Conditions,19.857142857142858
09/16/2018,New York,36,PM2.5 - Local Conditions,24.214285714285715
09/18/2018,New York,36,PM2.5 - Local Conditions,19.137931034482758
09/19/2018,New York,36,PM2.5 - Local Conditions,24.06896551724138
09/21/2018,New York,36,PM2.5 - Local Conditions,16.37037037037037
09/22/2018,New York,36,PM2.5 - Local Conditions,11.73076923076923
09/24/2018,New York,36,PM2.5 - Local Conditions,16.59259259259259
09/25/2018,New York,36,PM2.5 - Local Conditions,11.192307692307692
09/27/2018,New York,36,PM2.5 - Local Conditions,12.192307692307692
09/28/2018,New York,36,PM2.5 - Local Conditions,13.461538461538462
09/30/2018,New York,36,PM2.5 - Local Conditions,16.56
10/01/2018,New York,36,PM2.5 - Local Conditions,29.26923076923077
10/03/2018,New York,36,PM2.5 - Local Conditions,13.821428571428571
10/04/2018,New York,36,PM2.5 - Local Conditions,32.892857142857146
10/06/2018,New York,36,PM2.5 - Local Conditions,19.20689655172414
10/07/2018,New York,36,PM2.5 - Local Conditions,30.17241379310345
10/09/2018,New York,36,PM2.5 - Local Conditions,25.59259259259259
10/10/2018,New York,36,PM2.5 - Local Conditions,22.48
10/12/2018,New York,36,PM2.5 - Local Conditions,8.5
10/13/2018,New York,36,PM2.5 - Local Conditions,13.892857142857142
10/15/2018,New York,36,PM2.5 - Local Conditions,20.75862068965517
10/16/2018,New York,36,PM2.5 - Local Conditions,11.241379310344827
10/18/2018,New York,36,PM2.5 - Local Conditions,9.25
10/19/2018,New York,36,PM2.5 - Local Conditions,17.25
10/21/2018,New York,36,PM2.5 - Local Conditions,11.275862068965518
10/22/2018,New York,36,PM2.5 - Local Conditions,19.103448275862068
10/24/2018,New York,36,PM2.5 - Local Conditions,15.413793103448276
10/25/2018,New York,36,PM2.5 - Local Conditions,11.206896551724139
10/27/2018,New York,36,PM2.5 - Local Conditions,7.535714285714286
10/28/2018,New York,36,PM2.5 - Local Conditions,12.206896551724139
10/30/2018,New York,36,PM2.5 - Local Conditions,18.82758620689655
10/31/2018,New York,36,PM2.5 - Local Conditions,36.44444444444444
11/02/2018,New York,36,PM2.5 - Local Conditions,25.071428571428573
11/03/2018,New York,36,PM2.5 - Local Conditions,14.535714285714286
11/05/2018,New York,36,PM2.5 - Local Conditions,16.25
11/06/2018,New York,36,PM2.5 - Local Conditions,14.23076923076923
11/08/2018,New York,36,PM2.5 - Local Conditions,21.32
11/09/2018,New York,36,PM2.5 - Local Conditions,14.074074074074074
11/11/2018,New York,36,PM2.5 - Local Conditions,21.11111111111111
11/12/2018,New York,36,PM2.5 - Local Conditions,39.0
11/14/2018,New York,36,PM2.5 - Local Conditions,15.538461538461538
11/15/2018,New York,36,PM2.5 - Local Conditions,10.75
11/17/2018,New York,36,PM2.5 - Local Conditions,31.0
11/18/2018,New York,36,PM2.5 - Local Conditions,19.137931034482758
11/20/2018,New York,36,PM2.5 - Local Conditions,34.74074074074074
11/21/2018,New York,36,PM2.5 - Local Conditions,24.74074074074074
11/23/2018,New York,36,PM2.5 - Local Conditions,20.692307692307693
11/24/2018,New York,36,PM2.5 - Local Conditions,27.925925925925927
11/26/2018,New York,36,PM2.5 - Local Conditions,27.24137931034483
11/27/2018,New York,36,PM2.5 - Local Conditions,12.357142857142858
11/29/2018,New York,36,PM2.5 - Local Conditions,20.071428571428573
11/30/2018,New York,36,PM2.5 - Local Conditions,34.57142857142857
12/02/2018,New York,36,PM2.5 - Local Conditions,23.51851851851852
12/03/2018,New York,36,PM2.5 - Local Conditions,20.666666666666668
12/05/2018,New York,36,PM2.5 - Local Conditions,26.692307692307693
12/06/2018,New York,36,PM2.5 - Local Conditions,32.827586206896555
12/08/2018,New York,36,PM2.5 - Local Conditions,32.1
12/09/2018,New York,36,PM2.5 - Local Conditions,32.733333333333334
12/11/2018,New York,36,PM2.5 - Local Conditions,47.275862068965516
12/12/2018,New York,36,PM2.5 - Local Conditions,53.10344827586207
12/14/2018,New York,36,PM2.5 - Local Conditions,38.06666666666667
12/15/2018,New York,36,PM2.5 - Local Conditions,44.333333333333336
12/17/2018,New York,36,PM2.5 - Local Conditions,26.333333333333332
12/18/2018,New York,36,PM2.5 - Local Conditions,23.142857142857142
12/20/2018,New York,36,PM2.5 - Local Conditions,52.17857142857143
12/21/2018,New York,36,PM2.5 - Local Conditions,20.444444444444443
12/23/2018,New York,36,PM2.5 - Local Conditions,30.896551724137932
12/24/2018,New York,36,PM2.5 - Local Conditions,39.0
12/26/2018,New York,36,PM2.5 - Local Conditions,42.1
12/27/2018,New York,36,PM2.5 - Local Conditions,36.354838709677416
12/29/2018,New York,36,PM2.5 - Local Conditions,25.482758620689655
12/30/2018,New York,36,PM2.5 - Local Conditions,33.310344827586206
01/01/2020,Pennsylvania,42,PM2.5 - Local Conditions,25.586206896551722
01/02/2020,Pennsylvania,42,PM2.5 - Local Conditions,42.17307692307692
01/03/2020,Pennsylvania,42,PM2.5 - Local Conditions,46.53703703703704
01/04/2020,Pennsylvania,42,PM2.5 - Local Conditions,30.17910447761194
01/05/2020,Pennsylvania,42,PM2.5 - Local Conditions,16.6
01/06/2020,Pennsylvania,42,PM2.5 - Local Conditions,26.64814814814815
01/07/2020,Pennsylvania,42,PM2.5 - Local Conditions,34.55172413793103
01/08/2020,Pennsylvania,42,PM2.5 - Local Conditions,26.69090909090909
01/09/2020,Pennsylvania,42,PM2.5 - Local Conditions,27.8
01/10/2020,Pennsylvania,42,PM2.5 - Local Conditions,39.149253731343286
01/11/2020,Pennsylvania,42,PM2.5 - Local Conditions,27.203703703703702
01/12/2020,Pennsylvania,42,PM2.5 - Local Conditions,12.79245283018868
01/13/2020,Pennsylvania,42,PM2.5 - Local Conditions,33.12280701754386
01/14/2020,Pennsylvania,42,PM2.5 - Local Conditions,52.25
01/15/2020,Pennsylvania,42,PM2.5 - Local Conditions,51.04
01/16/2020,Pennsylvania,42,PM2.5 - Local Conditions,28.125
01/17/2020,Pennsylvania,42,PM2.5 - Local Conditions,19.48148148148148
01/18/2020,Pennsylvania,42,PM2.5 - Local Conditions,26.07843137254902
01/19/2020,Pennsylvania,42,PM2.5 - Local Conditions,33.21052631578947
01/20/2020,Pennsylvania,42,PM2.5 - Local Conditions,23.423076923076923
01/21/2020,Pennsylvania,42,PM2.5 - Local Conditions,28.551020408163264
01/22/2020,Pennsylvania,42,PM2.5 - Local Conditions,55.38095238095238
01/23/2020,Pennsylvania,42,PM2.5 - Local Conditions,76.06
01/24/2020,Pennsylvania,42,PM2.5 - Local Conditions,60.0188679245283
01/25/2020,Pennsylvania,42,PM2.5 - Local Conditions,21.271186440677965
01/26/2020,Pennsylvania,42,PM2.5 - Local Conditions,19.49056603773585
01/27/2020,Pennsylvania,42,PM2.5 - Local Conditions,24.692307692307693
01/28/2020,Pennsylvania,42,PM2.5 - Local Conditions,19.793650793650794
01/29/2020,Pennsylvania,42,PM2.5 - Local Conditions,19.074074074074073
